"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,76,75,"TT",10.4505884566345
0.3,77,75,"TT",9.98764385924804
0.3,75,75,"TT",10.4205795835734
0.3,76,75,"TT",11.1262895790478
0.3,77,75,"TT",9.99449505479213
0.3,75,75,"TT",10.1790942251458
0.3,76,75,"TT",9.81686871631375
0.3,77,75,"TT",10.2909633549493
0.3,75,75,"TT",9.95793282290585
0.3,76,75,"TT",9.79793578614366
0.3,77,75,"TT",10.0765422212505
0.3,75,75,"TT",7.42789280175642
0.3,76,75,"TT",9.97643525382502
0.3,77,75,"TT",10.3786799299458
0.3,75,75,"TT",9.94560775814335
0.3,76,75,"TT",10.2986398344719
0.3,77,75,"TT",10.2243918767897
0.3,75,75,"TT",7.97397923064188
0.3,76,75,"TT",11.2520547179084
0.3,77,75,"TT",8.43651949851438
0.3,75,75,"TT",10.0246728406151
0.3,76,75,"TT",12.7387885091183
0.3,77,75,"TT",9.3905848414228
0.3,75,75,"TT",10.3264740513939
0.3,76,75,"TT",8.17613215044533
0.3,77,75,"TT",9.3558194621669
0.3,75,75,"TT",10.8842265122256
0.3,76,75,"TT",10.0440495472776
0.3,77,75,"TT",10.6006372545125
0.3,75,75,"TT",8.90307045929493
0.3,76,75,"TT",8.97262389353133
0.3,77,75,"TT",10.0862247369836
0.3,75,75,"TT",9.80662812315765
0.3,76,75,"TT",12.0694453801761
0.3,77,75,"TT",9.00611879470221
0.3,75,75,"TT",9.12675288191509
0.3,76,75,"TT",10.7334554884413
0.3,77,75,"TT",8.85884137485206
0.3,75,75,"TT",9.11110588135446
0.3,76,75,"TT",9.53274605133478
0.3,77,75,"TT",11.3284050449711
0.3,75,75,"TT",10.5100670476773
0.3,76,75,"TT",8.60262570214829
0.3,77,75,"TT",8.80277804219623
0.3,75,75,"TT",10.5919563222207
0.3,76,75,"TT",11.6833528068202
0.3,77,75,"TT",10.1791204957938
0.3,75,75,"TT",11.4140804751721
0.3,76,75,"TT",9.45295865232981
0.3,77,75,"TT",11.5325873402368
0.3,75,75,"TT",10.3571443305162
0.3,76,75,"TT",11.4782589351971
0.3,77,75,"TT",9.87773646113733
0.3,75,75,"TT",10.4055749306778
0.3,76,75,"TT",10.3745442438833
0.3,77,75,"TT",8.52818048346059
0.3,75,75,"TT",8.28474070412243
0.3,76,75,"TT",8.91775850128528
0.3,77,75,"TT",9.03742412156398
0.3,75,75,"TT",11.5141437446313
0.3,76,75,"TT",10.2840933470957
0.3,77,75,"TT",8.7086956081479
0.3,75,75,"TT",9.74790766982302
0.3,76,75,"TT",9.62509408284855
0.3,77,75,"TT",13.0035623694521
0.3,75,75,"TT",10.6176849397841
0.3,76,75,"TT",10.1913726900439
0.3,77,75,"TT",10.1987606985205
0.3,75,75,"TT",11.5310522540065
0.3,76,75,"TT",10.7535905325005
0.3,77,75,"TT",10.6903728199704
0.3,75,75,"TT",10.0564734788471
0.3,76,75,"TT",9.76299128100792
0.3,77,75,"TT",9.75129977018392
0.3,75,75,"TT",9.05118120127121
0.3,76,75,"TT",9.69140112920143
0.3,77,75,"TT",9.9433289852862
0.3,75,75,"TT",9.57339494540975
0.3,76,75,"TT",11.8903649899892
0.3,77,75,"TT",9.67618654984152
0.3,75,75,"TT",9.86894990816333
0.3,76,75,"TT",10.566309556881
0.3,77,75,"TT",10.322141631651
0.3,75,75,"TT",10.5712358405514
0.3,76,75,"TT",9.49746104335111
0.3,77,75,"TT",10.556937656177
0.3,75,75,"TT",11.3003496907067
0.3,76,75,"TT",9.83193677901147
0.3,77,75,"TT",10.3745056887863
0.3,75,75,"TT",10.5203622021594
0.3,76,75,"TT",8.37753251587638
0.3,77,75,"TT",9.64282767411721
0.3,75,75,"TT",9.32692141942628
0.3,76,75,"TT",9.37613726784728
0.3,77,75,"TT",9.50753913293651
0.3,75,75,"TT",12.2308576878513
0.3,76,75,"TT",9.6713311798598
0.3,77,75,"TT",9.13140902629053
0.3,75,75,"TT",9.30160905759709
0.3,76,75,"TT",9.77784821186009
0.3,77,75,"TT",9.37181732129387
0.3,75,75,"TT",8.65958125234075
0.3,76,75,"TT",10.3420309489957
0.3,77,75,"TT",10.0310123530638
0.3,75,75,"TT",9.02721096127982
0.3,76,75,"TT",8.57920598146777
0.3,77,75,"TT",9.07757732504753
0.3,75,75,"TT",9.23603167867906
0.3,76,75,"TT",11.1377341407405
0.3,77,75,"TT",10.834091800966
0.3,75,75,"TT",9.66832858371463
0.3,76,75,"TT",11.433148949754
0.3,77,75,"TT",10.3739239832628
0.3,75,75,"TT",10.8184346897763
0.3,76,75,"TT",8.82687605535575
0.3,77,75,"TT",10.5034031934199
0.3,75,75,"TT",10.0523578051132
0.3,76,75,"TT",10.2169750922319
0.3,77,75,"TT",10.0964491016069
0.3,75,75,"TT",9.7555056625658
0.3,76,75,"TT",9.82055485076561
0.3,77,75,"TT",9.94559167552382
0.3,75,75,"TT",10.8204014438603
0.3,76,75,"TT",10.6223288766013
0.3,77,75,"TT",11.3714690591614
0.3,75,75,"TT",8.80761601947201
0.3,76,75,"TT",11.3049501098294
0.3,77,75,"TT",10.2343239246501
0.3,75,75,"TT",8.76322024637064
0.3,76,75,"TT",10.2953896665824
0.3,77,75,"TT",9.90718311177996
0.3,75,75,"TT",10.7984403040102
0.3,76,75,"TT",9.7039941300012
0.3,77,75,"TT",10.1317273828375
0.3,75,75,"TT",10.7220884287735
0.3,76,75,"TT",10.0184054077244
0.3,77,75,"TT",12.9848249656891
0.3,75,75,"TT",10.1477933464655
0.3,76,75,"TT",9.12719523548829
0.3,77,75,"TT",11.8773533014569
0.3,75,75,"TT",11.7936850264476
0.3,76,75,"TT",10.4920611036778
0.3,77,75,"TT",11.029373388905
0.3,75,75,"TT",8.56887187783167
0.3,76,75,"TT",9.04808133673679
0.3,77,75,"TT",10.8411928416234
0.3,75,75,"TT",9.93737524655739
0.3,76,75,"TT",10.1765249215976
0.3,77,75,"TT",10.5659735785117
0.3,75,75,"TT",8.43140967161855
0.3,76,75,"TT",9.55545264270222
0.3,77,75,"TT",9.30519794479082
0.3,75,75,"TT",9.12787474997465
0.3,76,75,"TT",9.82363017592578
0.3,77,75,"TT",11.3165587599203
0.3,75,75,"TT",10.059575446597
0.3,76,75,"TT",9.30570747740694
0.3,77,75,"TT",11.0142894302943
0.3,75,75,"TT",10.0519375723823
0.3,76,75,"TT",10.5439693606113
0.3,77,75,"TT",10.0774505123052
0.3,75,75,"TT",9.28280205533821
0.3,76,75,"TT",9.12776117436687
0.3,77,75,"TT",10.5946873713712
0.3,75,75,"TT",10.0686808800026
0.3,76,75,"TT",9.35176977477545
0.3,77,75,"TT",10.4908593262329
0.3,75,75,"TT",9.97747643129412
0.3,76,75,"TT",10.823221717181
0.3,77,75,"TT",11.5706082532233
0.3,75,75,"TT",9.17815982608515
0.3,76,75,"TT",10.6636389750776
0.3,77,75,"TT",10.0859107491811
0.3,75,75,"TT",11.0761856903529
0.3,76,75,"TT",10.3361379112924
0.3,77,75,"TT",8.87000802748408
0.3,75,75,"TT",10.1653105506613
0.3,76,75,"TT",11.432749490853
0.3,77,75,"TT",9.33342785401784
0.3,75,75,"TT",11.1405172775855
0.3,76,75,"TT",8.74845621190155
0.3,77,75,"TT",11.7234095253598
0.3,75,75,"TT",11.906877768126
0.3,76,75,"TT",11.0368748096827
0.3,77,75,"TT",9.02157866793785
0.3,75,75,"TT",9.57393067320239
0.3,76,75,"TT",9.41499217562485
0.3,77,75,"TT",9.90545744673649
0.3,75,75,"TT",10.9861008970472
0.3,76,75,"TT",11.2724124882549
0.3,77,75,"TT",10.9526787291471
0.3,75,75,"TT",10.6344026023714
0.3,76,75,"TT",10.530281888831
0.3,77,75,"TT",9.10707097559976
0.3,75,75,"TT",9.38599331185407
0.3,76,75,"TT",9.79204673371511
0.3,77,75,"TT",10.6479705322368
0.3,75,75,"TT",9.18322481785122
0.3,76,75,"TT",10.0626946784065
0.3,77,75,"TT",9.90615057482329
0.3,75,75,"TT",9.82621903879535
0.3,76,75,"TT",9.04912525107746
0.3,77,75,"TT",9.48500955597148
0.3,75,75,"TT",8.91502263540657
0.3,76,75,"TT",9.77620417202163
0.3,77,75,"TT",9.26998413244713
0.3,75,75,"TT",9.08191050417948
0.3,76,75,"TT",9.99943557327489
0.3,77,75,"TT",9.47694054704349
0.3,75,75,"TT",10.282122193687
0.3,76,75,"TT",10.8721806701719
0.3,77,75,"TT",9.54927931209188
0.3,75,75,"TT",8.76690867794469
0.3,76,75,"TT",9.04370908491387
0.3,77,75,"TT",9.1625382096752
0.3,75,75,"TT",9.69499386798202
0.3,76,75,"TT",9.55016870014506
0.3,77,75,"TT",9.09542002330757
0.3,75,75,"TT",9.09643567900998
0.3,76,75,"TT",9.45925391055042
0.3,77,75,"TT",9.79481427920793
0.3,75,75,"TT",9.18711589814061
0.3,76,75,"TT",10.8425043547234
0.3,77,75,"TT",12.6387142820141
0.3,75,75,"TT",10.0269704443596
0.3,76,75,"TT",9.78045190530043
0.3,77,75,"TT",8.37390832653172
0.3,75,75,"TT",10.9249790935937
0.3,76,75,"TT",8.57603147999153
0.3,77,75,"TT",9.96533698400352
0.3,75,75,"TT",8.63089389439583
0.3,76,75,"TT",9.93170675381395
0.3,77,75,"TT",10.0633766810549
0.3,75,75,"TT",11.5492282396784
0.3,76,75,"TT",8.63112720020639
0.3,77,75,"TT",9.61852914718286
0.3,75,75,"TT",11.0277991461522
0.3,76,75,"TT",9.40051860605101
0.3,77,75,"TT",10.1079859957465
0.3,75,75,"TT",9.03518622183229
0.3,76,75,"TT",12.8028159838179
0.3,77,75,"TT",11.1657000801828
0.3,75,75,"TT",10.6893985517947
0.3,76,75,"TT",9.0064805967356
0.3,77,75,"TT",10.5104565583918
0.3,75,75,"TT",10.4828452973938
0.3,76,75,"TT",12.1663708018622
0.3,77,75,"TT",10.9785792256709
0.3,75,75,"TT",10.3297892966383
0.3,76,75,"TT",10.0719909335872
