"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,82,70,"AC",16.6018847643988
0.3,82,70,"TT",10.2604181276223
0.3,82,70,"AC",15.3848536938788
0.3,82,70,"TT",10.9504381117742
0.3,82,70,"AC",16.6171822923791
0.3,82,70,"TT",10.8982420127242
0.3,82,70,"AC",16.1100100308854
0.3,82,70,"TT",9.50721299711948
0.3,82,70,"AC",15.1917349473296
0.3,82,70,"TT",10.7439931381645
0.3,82,70,"AC",14.6900080387071
0.3,82,70,"TT",11.3493561820461
0.3,82,70,"AC",15.2507874388889
0.3,82,70,"TT",11.1900363644232
0.3,82,70,"AC",15.4222483153243
0.3,82,70,"TT",10.5612450816576
0.3,82,70,"AC",17.0873419661278
0.3,82,70,"TT",10.1967626067339
0.3,82,70,"AC",14.1537017717616
0.3,82,70,"TT",10.5883785396705
0.3,82,70,"AC",14.2353896432651
0.3,82,70,"TT",9.90427727759246
0.3,82,70,"AC",15.3344426462777
0.3,82,70,"TT",10.5881647835147
0.3,82,70,"AC",14.3651178369338
0.3,82,70,"TT",9.66006478255333
0.3,82,70,"AC",15.436798992787
0.3,82,70,"TT",9.12173081462185
0.3,82,70,"AC",16.8126067688741
0.3,82,70,"TT",10.1363586738727
0.3,82,70,"AC",15.122834181364
0.3,82,70,"TT",11.2994732407239
0.3,82,70,"AC",14.9115070314288
0.3,82,70,"TT",10.6772276952191
0.3,82,70,"AC",15.4378214434551
0.3,82,70,"TT",10.4108901824011
0.3,82,70,"AC",17.3363035285219
0.3,82,70,"TT",11.4482557771544
0.3,82,70,"AC",15.6437147566161
0.3,82,70,"TT",12.3873436066618
0.3,82,70,"AC",16.3601107065382
0.3,82,70,"TT",10.8403647790869
0.3,82,70,"AC",16.8148606269208
0.3,82,70,"TT",8.77708119988085
0.3,82,70,"AC",15.1991257717538
0.3,82,70,"TT",8.77108734282278
0.3,82,70,"AC",16.2817788963268
0.3,82,70,"TT",12.1007469726383
0.3,82,70,"AC",16.6607971535155
0.3,82,70,"TT",11.2489350054611
0.3,82,70,"AC",16.2000689601827
0.3,82,70,"TT",8.54127693811629
0.3,82,70,"AC",17.0195711866718
0.3,82,70,"TT",12.23849538919
0.3,82,70,"AC",15.322873587559
0.3,82,70,"TT",8.65465052879367
0.3,82,70,"AC",15.3628603521807
0.3,82,70,"TT",11.0060076158103
0.3,82,70,"AC",15.4812622760339
0.3,82,70,"TT",11.8047305331297
0.3,82,70,"AC",12.9483119332021
0.3,82,70,"TT",10.4543175284289
0.3,82,70,"AC",14.8270124208079
0.3,82,70,"TT",10.1263184971449
0.3,82,70,"AC",15.5791631080716
0.3,82,70,"TT",10.1260759312009
0.3,82,70,"AC",15.282092239138
0.3,82,70,"TT",11.6710852111524
0.3,82,70,"AC",16.2351623754381
0.3,82,70,"TT",11.2236912678568
0.3,82,70,"AC",13.9362688721161
0.3,82,70,"TT",12.2038604646936
0.3,82,70,"AC",16.2400617099273
0.3,82,70,"TT",11.2378352037912
0.3,82,70,"AC",14.9155755522162
0.3,82,70,"TT",10.7207095584136
0.3,82,70,"AC",16.1447243648184
0.3,82,70,"TT",11.7444306357207
0.3,82,70,"AC",16.0081182823475
0.3,82,70,"TT",10.401056736698
0.3,82,70,"AC",16.7907525387872
0.3,82,70,"TT",12.0305298466771
0.3,82,70,"AC",14.4944978160511
0.3,82,70,"TT",9.78051691699879
0.3,82,70,"AC",15.9149787231431
0.3,82,70,"TT",10.5941430336029
0.3,82,70,"AC",16.3544379218507
0.3,82,70,"TT",9.85064078232091
0.3,82,70,"AC",14.6632233887405
0.3,82,70,"TT",9.87919158250395
0.3,82,70,"AC",15.9831560000999
0.3,82,70,"TT",9.64394002412904
0.3,82,70,"AC",15.1751716648125
0.3,82,70,"TT",10.2941652360782
0.3,82,70,"AC",16.6914567316179
0.3,82,70,"TT",12.215293865652
0.3,82,70,"AC",15.8477700017016
0.3,82,70,"TT",11.3920865200652
0.3,82,70,"AC",15.0021195258077
0.3,82,70,"TT",11.030678429526
0.3,82,70,"AC",16.213251410638
0.3,82,70,"TT",10.2980949660227
0.3,82,70,"AC",15.7900648572614
0.3,82,70,"TT",10.4611564538272
0.3,82,70,"AC",16.2971229130425
0.3,82,70,"TT",10.9978732993693
0.3,82,70,"AC",15.5581690156747
0.3,82,70,"TT",10.8320161675356
0.3,82,70,"AC",15.6066268484914
0.3,82,70,"TT",9.64368409400496
0.3,82,70,"AC",14.3476556796202
0.3,82,70,"TT",10.3025624248974
0.3,82,70,"AC",16.1482844049868
0.3,82,70,"TT",12.2722552502325
0.3,82,70,"AC",13.7857853035312
0.3,82,70,"TT",10.8218074482568
0.3,82,70,"AC",16.3085634470635
0.3,82,70,"TT",10.18171023579
0.3,82,70,"AC",14.5012964595782
0.3,82,70,"TT",12.3365169943507
0.3,82,70,"AC",15.9014505418899
0.3,82,70,"TT",10.1962292989071
0.3,82,70,"AC",15.7019794984016
0.3,82,70,"TT",10.6655004446993
0.3,82,70,"AC",15.1952701216197
0.3,82,70,"TT",9.48329105205409
