"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,76,70,"TT",11.7726056665882
0.3,82,60,"TT",10.2296880020699
0.3,76,70,"TT",12.1552325849994
0.3,82,60,"TT",8.47194060429316
0.3,76,70,"TT",10.9132834273728
0.3,82,60,"TT",10.2713166241908
0.3,76,70,"TT",9.924022389635
0.3,82,60,"TT",12.8408566616079
0.3,76,70,"TT",10.5451518552125
0.3,82,60,"TT",12.1647075382471
0.3,76,70,"TT",11.3744199521322
0.3,82,60,"TT",9.77283829495555
0.3,76,70,"TT",12.1956853157237
0.3,82,60,"TT",11.6505284062948
0.3,76,70,"TT",10.9726956038941
0.3,82,60,"TT",10.9917568972101
0.3,76,70,"TT",10.3109815831275
0.3,82,60,"TT",11.4464443849083
0.3,76,70,"TT",9.69938801494022
0.3,82,60,"TT",12.4837548436571
0.3,76,70,"TT",8.51925075682713
0.3,82,60,"TT",11.3383327151676
0.3,76,70,"TT",9.84012597022733
0.3,82,60,"TT",11.3803488865117
0.3,76,70,"TT",10.3618448467611
0.3,82,60,"TT",12.1443960260146
0.3,76,70,"TT",8.90702051181619
0.3,82,60,"TT",11.9532403345273
0.3,76,70,"TT",9.1553181880463
0.3,82,60,"TT",11.6727390787317
0.3,76,70,"TT",8.28442231369264
0.3,82,60,"TT",11.6971851316474
0.3,76,70,"TT",11.3459050861483
0.3,82,60,"TT",10.2442780738113
0.3,76,70,"TT",11.4545319458876
0.3,82,60,"TT",12.4240182882659
0.3,76,70,"TT",10.7419893250844
0.3,82,60,"TT",11.1798990654412
0.3,76,70,"TT",10.5104062592625
0.3,82,60,"TT",11.7473727110035
0.3,76,70,"TT",9.494900784347
0.3,82,60,"TT",11.5717562585824
0.3,76,70,"TT",9.7994352081623
0.3,82,60,"TT",9.13458581390285
0.3,76,70,"TT",10.0783142273472
0.3,82,60,"TT",13.1164958643463
0.3,76,70,"TT",11.8332237947896
0.3,82,60,"TT",12.6902167193449
0.3,76,70,"TT",7.43400799950213
0.3,82,60,"TT",11.5855268174497
0.3,76,70,"TT",10.2877342094963
0.3,82,60,"TT",11.5620962207223
0.3,76,70,"TT",9.79380506869263
0.3,82,60,"TT",11.470890021154
0.3,76,70,"TT",9.72073856459825
0.3,82,60,"TT",10.7326947844318
0.3,76,70,"TT",9.82424145270737
0.3,82,60,"TT",11.232994309648
0.3,76,70,"TT",12.7248153935461
0.3,82,60,"TT",11.2178233929236
0.3,76,70,"TT",8.45767007464272
0.3,82,60,"TT",12.1350379762346
0.3,76,70,"TT",10.3591147057225
0.3,82,60,"TT",12.8986519265478
0.3,76,70,"TT",10.0597677343877
0.3,82,60,"TT",10.8431664538506
0.3,76,70,"TT",8.41154490325179
0.3,82,60,"TT",10.4176204899317
0.3,76,70,"TT",9.69071359327179
0.3,82,60,"TT",11.4849915770896
0.3,76,70,"TT",9.6229922061295
0.3,82,60,"TT",13.4787805082173
0.3,76,70,"TT",12.0979034571873
0.3,82,60,"TT",9.63669802665606
0.3,76,70,"TT",11.1478638596034
0.3,82,60,"TT",11.4354370642615
0.3,76,70,"TT",9.73186461108379
0.3,82,60,"TT",10.7393399232193
0.3,76,70,"TT",12.683554608153
0.3,82,60,"TT",12.6925956368972
0.3,76,70,"TT",10.9087373609078
0.3,82,60,"TT",11.1922579090014
0.3,76,70,"TT",11.3518384003385
0.3,82,60,"TT",12.3769509573595
0.3,76,70,"TT",10.2183321331269
0.3,82,60,"TT",10.3000479478283
0.3,76,70,"TT",11.205537588823
0.3,82,60,"TT",10.8319254967051
0.3,76,70,"TT",10.2062042279516
0.3,82,60,"TT",11.6727835119218
0.3,76,70,"TT",10.1207074578144
0.3,82,60,"TT",11.2086565556365
0.3,76,70,"TT",11.7018471963257
0.3,82,60,"TT",10.1587969682693
0.3,76,70,"TT",8.50673965896504
0.3,82,60,"TT",11.481771308369
0.3,76,70,"TT",11.0864993827485
0.3,82,60,"TT",10.6639417651946
0.3,76,70,"TT",10.1620747939174
0.3,82,60,"TT",11.5431644370804
0.3,76,70,"TT",12.6671211968724
0.3,82,60,"TT",9.45423712670523
0.3,76,70,"TT",10.1371364594092
0.3,82,60,"TT",11.9799850649743
0.3,76,70,"TT",10.3323132047633
0.3,82,60,"TT",11.2139368829688
0.3,76,70,"TT",8.44065378510266
0.3,82,60,"TT",11.0010896551267
0.3,76,70,"TT",8.91953723085585
0.3,82,60,"TT",11.8330970925632
0.3,76,70,"TT",8.51157332156883
0.3,82,60,"TT",12.6735076126616
